Publisher,Score,Magnitude,Keywords,Trump
washingtonpost.com,-0.100000001,1.399999976,left fate sight standing country soy photography christopher michael work end brownmichael fidel decide cuba cubans ,0
washingtonpost.com,0.100000001,0.600000024,obama weeks 16 washington walk registration best worldsept post photos senate rain rally voter ,0
washingtonpost.com,-0.100000001,0.800000012,contacts committee investigation second kavanaugh kavanaughs sexual brett judiciary woman misconduct senate house white fbi accused ford ,0
washingtonpost.com,0,1.399999976,aba bar committee kavanaugh kavanaughs nomination republicans court american dismissed judge judiciary association ago 12 senate concerns abas ,0
washingtonpost.com,0.300000012,1.600000024,president school kavanaugh exceptional yale lying elite schools told explains privilege likely upbringing ,0
washingtonpost.com,0,0,test kerri washington view kavanaugh country television thinking nebraska trump husband mosleyfor laynette hearings women valerie ,0
washingtonpost.com,-0.200000003,1.700000048,committee moment strong political kavanaugh 2020 earned big brett democrats klobuchars trump klobuchar senate reviews demand rave ,0
nytimes.com,0.5,2.799999952,weeknight im favorites chicken week eggs fast yogurt world welcome dishes ,0
nytimes.com,-0.100000001,1.700000048,blasey kavanaugh senator movement limits shows ms judge metoo judiciary men power dr women panel battle ,0
nytimes.com,-0.100000001,1.899999976,judicial demeanor whitehouse kavanaugh washington questions court supreme bitter judge neutrality klobuchar damaged nominee ,0
nytimes.com,-0.300000012,2.5,investigation inconsistencies kavanaugh blasey school brett mr week alleged judge party summer testimony address dr fbi ,0
nytimes.com,0,1.200000048,races majority confirmation political kavanaugh kavanaughs nomination republicans republican judge trump house senate midterms gop help ,0
nytimes.com,-0.100000001,1.200000048,ramirez swetnick details kavanaugh yale ms mr allegations fbis judge range inquiry restricted dr fbi ,0
nytimes.com,-0.400000006,3,kavanaugh anger kavanaughs sexual male mr playbook trumps judge republican borrows woman misconduct white gardner ,0
nytimes.com,-0.100000001,1.700000048,settlement musk elon goprivate mr teslas company investors securities steps sec twitter chairman deal familiar lawyers ,0
nytimes.com,0.200000003,1.5,local rising weeks week prices denver outpace wages housing york construction buyers market slows ,0
nytimes.com,0.100000001,1.200000048,job producers falling set overall event oil economic prices states important policy united leastnoticed decade ,0
nytimes.com,-0.200000003,2.200000048,island tower indonesia mr palu pilot killing thousands tsunami hundreds sutopo earthquake indonesian morning quake devastate ,0
nytimes.com,-0.300000012,1.700000048,biotech president forprofit nonprofit turns stake cancer center vice startup raskin hospital kettering executive sloan windfall ,0
nytimes.com,0.200000003,0.600000024,scattered today best reads trove scotland save written 11 things sites working climate weekend ,0
nytimes.com,0.300000012,2.099999905,sound robyn week weeka journey williams good heart patients wrote things trial breakthrough medical weekend valve ,0
nytimes.com,-0.100000001,0.5,test meddling weeks country week nations quiz trump spoke headlines security spent knowledge meeting united ,0
nytimes.com,0,1.799999952,cant opinion let parents sex theyve sexual good boys say women survey movies ,0
nytimes.com,0.100000001,2,remind opinion including club terms professor capitol mother ralph face testimony thomas hill role ,0
nytimes.com,-0.200000003,2.099999905,loves opinion school kavanaugh sexual brett beer suddenly football american weights quarterback playing presumed ,0
nytimes.com,0.100000001,1.200000048,opinion weeks book college ys handwriting shared wrote worked died words wanted read friend sam ,0
nytimes.com,0.400000006,3,reality opinion tv television valentine shows hop reject hip women love quality ,0
nytimes.com,0,1,angry opinion political fury seven need schroeder ms think woman weapon thought sad race women wield youre ,0
nytimes.com,-0.400000006,2.299999952,opinion does political church system poor christian bible dont understanding speak christians fit states twoparty ,0
nytimes.com,-0.100000001,1.100000024,count opinion whitehaired blasey sexual women week watched worse think didnt dr felt assault ,0
nytimes.com,0,0.699999988,term writer second washington viewers told times mr watching shows trump million win ,0
nytimes.com,0,1.700000048,opinion friends kavanaugh blackout wait told mr theory blackouts judge worried know things ,0
nytimes.com,0,1.799999952,youd opinion word yogi praise watercolors longer work social mediocrity hobbies youre wealthiest ,0
nytimes.com,0,1.700000048,eisenberg chronicler young life know world american marie sense bruce vivian shawn insanity deborah ,0
nytimes.com,0.100000001,2.099999905,contradiction psychology raining logical kimhi dont untenured world thinking unpublished philosopher believe inspired cult following logic ,0
nytimes.com,0,2.799999952,moment paris future spend know french husband amazing fact selves forever possible youre ,0
nytimes.com,0.5,2.799999952,weeknight im favorites chicken week eggs fast yogurt world welcome dishes ,0
nytimes.com,-0.100000001,1.700000048,blasey kavanaugh senator movement limits shows ms judge metoo judiciary men power dr women panel battle ,0
nytimes.com,-0.100000001,1.899999976,judicial demeanor whitehouse kavanaugh washington questions court supreme bitter judge neutrality klobuchar damaged nominee ,0
nytimes.com,-0.300000012,2.5,investigation inconsistencies kavanaugh blasey school brett mr week alleged judge party summer testimony address dr fbi ,0
nytimes.com,0,1.200000048,races majority confirmation political kavanaugh kavanaughs nomination republicans republican judge trump house senate midterms gop help ,0
nytimes.com,-0.100000001,1.200000048,ramirez swetnick details kavanaugh yale ms mr allegations fbis judge range inquiry restricted dr fbi ,0
nytimes.com,-0.400000006,3,kavanaugh anger kavanaughs sexual male mr playbook trumps judge republican borrows woman misconduct white gardner ,0
nytimes.com,-0.100000001,1.700000048,settlement musk elon goprivate mr teslas company investors securities steps sec twitter chairman deal familiar lawyers ,0
nytimes.com,0.200000003,1.5,local rising weeks week prices denver outpace wages housing york construction buyers market slows ,0
nytimes.com,0.100000001,1.200000048,job producers falling set overall event oil economic prices states important policy united leastnoticed decade ,0
nytimes.com,-0.200000003,2.200000048,island tower indonesia mr palu pilot killing thousands tsunami hundreds sutopo earthquake indonesian morning quake devastate ,0
nytimes.com,-0.300000012,1.700000048,biotech president forprofit nonprofit turns stake cancer center vice startup raskin hospital kettering executive sloan windfall ,0
nytimes.com,0.200000003,0.600000024,scattered today best reads trove scotland save written 11 things sites working climate weekend ,0
nytimes.com,0.300000012,2.099999905,sound robyn week weeka journey williams good heart patients wrote things trial breakthrough medical weekend valve ,0
nytimes.com,-0.100000001,0.5,test meddling weeks country week nations quiz trump spoke headlines security spent knowledge meeting united ,0
nytimes.com,0,1.799999952,cant opinion let parents sex theyve sexual good boys say women survey movies ,0
nytimes.com,0.100000001,2,remind opinion including club terms professor capitol mother ralph face testimony thomas hill role ,0
cnn.com,0.400000006,1.600000024,samsung right watch world cnnvr vr try video way app ,0
cnn.com,-0.100000001,0.5,murphy word came hillary clintons idea cnn guest written kind bergen brown english actually cameo ,0
cnn.com,0.100000001,0.800000012,update premiere hell weeks snl widely west wont strain trump material season weekend hosted ,0
cnn.com,-0.100000001,0.699999988,hes school high night oath comedy hart haddish fans tiffany teddy telling skip ,0
cnn.com,0,2.200000048,college ncaa indicts football documentary play student athlete james nick nfl hbo lebron pays basketball ,0
cnn.com,0.100000001,1.200000048,satisfying thrones turner game viewers really divided world shows finale lot think fans sophie ending series way ,0
cnn.com,0.300000012,2.099999905,hall viewing person request interest good makes friended continued miles works religion god series ,0
cnn.com,-0.300000012,1.5,hide streaming prime amazon hulu caption netflix 35photos film whats ,0
cnn.com,0.100000001,2.299999952,right yeti migo songs clouds animated takes saw steps village mountains kirkpatrick direction smallfoot voiced ,0
cnn.com,-0.100000001,1.5,28 wayne carter album true v dont lil tha thacarterv way released ,0
cnn.com,-0.200000003,1.799999952,vows jwoww superior share roger star stars filed turned saying shore jersey husband marriage divorce win ,0
cnn.com,0.100000001,0.899999976,tom rogers today coming neighborhood need yearmister weekly picture upcoming hanks pictures mister film ,0
cnn.com,-0.699999988,3.599999905,wrong apologizes sexual bennett rose argento rosemcgowan dove asia mcgowan statement text ,0
cnn.com,-0.300000012,3.5,cant hot away hell cheetos week drug lil wrote flamin wanna xan stay wasnt video ,0
cnn.com,-0.200000003,1.700000048,unfold cultures taking kavanaugh animal period sex comedies house pop look popular hearings era movies released ,0
cnn.com,0.300000012,1.799999952,sound school star told university music prince degree cnn posthumously minnesota wccoread universitys probably awarded honorary ,0
cnn.com,0.400000006,2.299999952,oath wide comedy youll range sign think haddish say white tiffany youve showcases worstread ,0
cnn.com,0,0.200000003,revealed premiere viewers randall told comes toby question think going season way mystery ,0
cnn.com,0.400000006,2.200000048,sentenced cosby cosbys separating wonder serve lesson person ways childhood public private wholesomeness worked went bill wealthiest ,0
cnn.com,0,0.300000012,goth divorcing ceremony told shia representative wife filed transformers labeouf divorce mia ,0
cnn.com,0.200000003,2.900000095,meet abc stars juniors boo age professional pippen youngest dancing mentored spelling cast season ,0
cnn.com,-0.200000003,1.899999976,davidson stern weeks thrilled told threats wanted grande shoot ariana pete ugly death ,0
cnn.com,0,2.5,equivalent album latest underwood country week biggest charts makes pretty chart history topped carrie units ,0
cnn.com,0.300000012,1.5,witness youngster west surprise debut runway favorite kardashian makes westnorth fashion north lol ,0
cnn.com,-0.300000012,2,knightley writers 19th movie borden colette work lizzie woman wrote filter history prism willy century lgbt ,0
cnn.com,-0.100000001,1.299999952,wilde melodrama creator fogelman life wrapping key wrote stumbles olivia weave central various ,0
cnn.com,0,0.699999988,redford man banks forest gun provides old robert ammo forests written waltzes character film ,0
cnn.com,0.100000001,1,moore turns michael parties point win cnn heat trump winds passionate wicked fahrenheit 119 disjointed election multiple ,0
cnn.com,-0.100000001,1,producer weinstein farrow ronan told times interview farrows harvey worked breaks silence published reporting mchugh statement nbc ,0
cnn.com,0,0.400000006,hall called fox dobbs stelter live media trumps boosters mirrors trump democrats protrump hannity twitter ,0
cnn.com,0,1.299999952,theater greatly movie tickets moviepass company week demise price subscription stock talk exaggerated service ,0
cnn.com,0.200000003,2.200000048,murdoch wieser fox rupert company week media summer good murdochs things 21st sinclair fortune century ,0
cnn.com,0,0,experience best reads enable summer better javascript enjoy beach ,0
cnn.com,0,0,shop right experience best celebrity products enable better javascript beauty ,0
cnn.com,0,0,shop right affordable experience best outdoor enable projectors better javascript ,0
cnn.com,-0.100000001,1.399999976,tokens access apps log passwords facebook reset security hack login accounts affected youre ,0
cnn.com,-0.400000006,2,unit settlement mishandling charges fees lendingclub company investors dolan loans sec money funds statement laplanche ,0
cnn.com,0,0.600000024,dow investing mutual investors stocks scared money funds market way crisis rates ,0
cnn.com,0.200000003,1.100000024,warning sears took struggled shopping penny company walmart million stock stores ,0
cnn.com,-0.200000003,1.200000048,filing spokesperson probing moonves weinstein yorker sexual company allegations misconduct york da district cbs ,0
cnn.com,0,0.600000024,cfo shoppers left job clear jcpenney penney company ceo davis month women companys ,0
cnn.com,0,0.200000003,thats best wall according economy quarter earnings 500 market street sp ,0
nbcnews.com,0,0,woods losing cup ryder pissed tiger 2018 ,0
nbcnews.com,0.100000001,0.200000003,heres cup second ryder watch dont live schedules streams golf miss channel scores video nbc ,0
nbcnews.com,-0.100000001,1.5,match share second report opens threatens allegations league rape fans windowclick real ronaldo win sue madrid cristiano ,0
nbcnews.com,0,0.899999976,nike thing kaepernick ad doing company ties campaign point nfl young dropped ,0
nbcnews.com,0,0.5,nl title cubs set west singleseason league brewers division run yankees record dodgers rockies national ,0
nbcnews.com,-0.200000003,1.399999976,continues hes lowry impactful week grittys know play tonight line appearance theyre maurice going numbers lines ,0
cnn.com,-0.100000001,0.899999976,day committee political kavanaugh democrats court supreme republican trump history hearing ford resonate ,0
cnn.com,-0.300000012,1.899999976,support washington kavanaugh way movement vintage ahead metoo boys woman ginsburg womens hearings hearing expresses ,0
cnn.com,-0.300000012,1.899999976,interviews quotes im nunbergs know person trumps cnn absolutely trump think page nunberg craziest bonkers 42 mean mueller sam ,0
cnn.com,0.200000003,3.099999905,president report watch trumps surreal bornstein trump doctors jackson doctor health tales medical ,0
cnn.com,-0.100000001,0.699999988,entering school springs broward cnn peterson county upset deputies coral sheriffs officers sources ,0
cnn.com,-0.100000001,1.100000024,investigation taken sources washington special charges federal filed counsel grand jury mueller exclusive ,0
cnn.com,-0.5,2.900000095,hes deafening taking needs dont allegations week al cnn statement silence women franken ,0
cnn.com,0,1.100000024,obama political tweets used theorists trumps trump great donald evidence conspiracy theories ,0
cnn.com,0,0.200000003,editors meet investment investigations russian mr retracted scaramucci standards published note links ,0
cnn.com,-0.300000012,2.299999952,kathy strong president trumps trump video melania words griffin donald issued went wrong son ,0
cnn.com,0,0.800000012,posts cnn hanaholesolo trump video gif violence wrestling apology posted reddit statement user post ,0
cnn.com,0.100000001,1,day obama left family president success letter trump wrote great white office inauguration read exclusive ,0
cnn.com,0,0.699999988,president isnt thing political gets trumps trump think feed ryan twitter totally paul wrong ,0
cnn.com,-0.200000003,1.299999952,speaking famous downplays statue liberty libertys referring house speak policy white adviser poem added english youre ,0
foxnews.com,0,0.699999988,website investigation coverage scrutiny rich subjected seth article staffer updates murder warranted standards statement ,0
foxnews.com,0.100000001,1.200000048,president shes political really dont try ivanka trump think table stay viewpoints politics ,0
foxnews.com,0,0.800000012,critics president skills washington surprised vindicated work ivanka trumps trump viciousness trying ferocity fathers ,0
foxnews.com,-0.5,2.900000095,race named wheeler rich fox contributor rod retracted seth trump claims white lawsuit zimmerman published ,0
foxnews.com,-0.200000003,1.799999952,comments president mcconnell charlottesville secretary cohn mattis tillerson asked trump distancing cabinet cracks seen ,0
foxnews.com,-0.100000001,0.800000012,president source 130g told paid trump daniels payment months giuliani hannity money cohen expenses ,0
foxnews.com,0,1.399999976,president let review speaks seized feds wont judge trumps legal trump prosecutors privilege stormy cohen materials lawyers files ,0
foxnews.com,-0.100000001,0.899999976,winning guilty described team verdict duncan manafort muellers prosecutors trump reveals lone holdout counts juror prevented mueller ,0
foxnews.com,0,1.100000024,political kavanaugh tries save kavanaughs know television interview court supreme fox allegations appearance chance unprecedented ,0
foxnews.com,0,0.600000024,sale urasia deal alleged uranium presidential administration dictatorship calls trump warns foundation distraction clinton ,0
foxnews.com,-0.200000003,0.899999976,isnt rifle oliver school second amendment pagourtzis nra schools disease shootings attack texas leader north shooting ,0
foxnews.com,-0.300000012,1.700000048,bondi rogers press mr protesters documentary wont heckle showing trump believe florida outside pam ,0
foxnews.com,-0.400000006,2.200000048,gopled committee attorney clash fox doj chilling records house rosenstein threatened general official meeting subpoena emails ,0
foxnews.com,0,2.099999905,russia fusion demoted fox dossier doj ohr firm wife antitrump department worked fbi gps justice official ,0
foxnews.com,-0.100000001,1.100000024,2016 state secretary fox hillary impeach trump claims think expressed election trying clinton ,0
washingtonexaminer.com,-0.100000001,1.200000048,obama nation senator called born bigger fear mccains john understood better mccain didnt white eulogy politics ,0
washingtonexaminer.com,-0.200000003,2.099999905,local washington war cost high faults military parade canceling trump bowser white politicians dc ,0
washingtonexaminer.com,0,0.300000012,2016 influence special butina putin russian federation torshin advance trump kremlin agent charged helping national politics ,0
washingtonexaminer.com,-0.5,2.900000095,moore alabama christ mary joseph allegations jesus roy comparisons comparing zeigler stop zachariah ,0
foxnews.com,0,1.899999976,heres critics president korea fundamental sets change trumps kim stage trump summit missed nuclear meets united north korean ,1
foxnews.com,-0.100000001,0.899999976,historic korea agrees complete war peninsula denuclearization kim asked trump pompeo summit meeting trumpkim north korean ,1
thehill.com,0,0.600000024,enforced softwood wood fair american lumber works industry trade mills united free ,1
thehill.com,-0.300000012,2.5,federal business different needs processes change american states management reshape americans 21st agencies century ,1
thehill.com,-0.200000003,1.799999952,score dems left president political points allow immigration kavanaugh parents policies border report trump children schumer continue separation ,1
thehill.com,0.200000003,1.5,day employment state workers growth economic force american unemployment rate celebrate labor market jobs ,1
thehill.com,0.100000001,0.899999976,president hispanic job flourishing incomes work trump economy rate hispanics businesses ,1
thehill.com,0.100000001,0.899999976,president hispanic job flourishing incomes work trump economy rate hispanics businesses ,1
thehill.com,-0.600000024,3.200000048,kavanaugh success tax businesses taxes democrats trump senate small expose gop bill hypocrisy cuts ,1
foxnews.com,0,1.399999976,theft right thing latest president system chinese china tariffs gordon trumps wto products chang trading trade ,1
foxnews.com,0,1.399999976,theft right thing latest president system chinese china tariffs gordon trumps wto products chang trading trade ,1
nytimes.com,0,0.5,hit countries united oil prices price trump theyre iran international working nuclear sanctions states far ,1
nytimes.com,0,0.5,hit countries united oil prices price trump theyre iran international working nuclear sanctions states far ,1
usatoday.com,-0.200000003,1.5,state operations russia offensive strategy trumps cybersecurity bolton trump adversaries donald allows saidthe agencies united states ,1
usatoday.com,-0.200000003,1.5,state operations russia offensive strategy trumps cybersecurity bolton trump adversaries donald allows saidthe agencies united states ,1
washingtontimes.com,0,1.799999952,order president elections meddling intelligence mr trump foreigners donald executive white election approves agencies sanctions ,1
washingtontimes.com,-0.100000001,0.899999976,president obama reaping tax benefits mr american trumps trump economy policy money far ,1
washingtontimes.com,-0.200000003,1.399999976,immigration separated wont need illegal migrant penalties trump children security saying separation camp ,1
nytimes.com,0.100000001,0.899999976,plunge applications benefits university receive economy health social security program strengthens low insurance disability ,1
foxnews.com,0.200000003,1.399999976,heres president meddling 2016 freakout prescription land russia putin russian derangement media trump icu summit syndrome victims election ,1
foxnews.com,0.200000003,1.399999976,heres president meddling 2016 freakout prescription land russia putin russian derangement media trump icu summit syndrome victims election ,1
foxnews.com,0.400000006,2,programs secure future workers close technology gap workforce stem important industry help skills ,1
foxnews.com,0.400000006,2,programs secure future workers close technology gap workforce stem important industry help skills ,1
washingtontimes.com,-0.300000012,1.899999976,border issue immigration overstays wrinkle visitors security small months numbers million visa present ,1
washingtontimes.com,-0.300000012,1.899999976,border issue immigration overstays wrinkle visitors security small months numbers million visa present ,1
foxnews.com,0,1,established president defense 2020 secretary pence report mattis pentagon force department calls space working ,1
foxnews.com,0,1,established president defense 2020 secretary pence report mattis pentagon force department calls space working ,1
washingtonpost.com,0,2.5,consumers robocallers carriers mr scale fcc gearing calls communications shut abramovich numbers subpoena ,1
usatoday.com,-0.100000001,1.899999976,tillis kathy cfpb protection needs agency opposing congress department democrats nomination public thom kraninger ,1
foxnews.com,-0.100000001,1.299999952,winning newt president judges efforts trade republican trump senate liberal keeps despite racking won gingrich medias primary victories ,1
thehill.com,0,2.5,lawmakers reform strengthen effective tax congress taxes american code broken house trump fix businesses rates ,1
foxnews.com,0.200000003,1.200000048,right job cut passed looking seeing tax pay paychecks american wealthy help district cuts jobs ,1
foxnews.com,0.200000003,1.200000048,right job cut passed looking seeing tax pay paychecks american wealthy help district cuts jobs ,1
foxnews.com,0.200000003,2.099999905,operations operating secretary center surgeon individual price harvey patient marc hhs health needed houston siegel ,1
thehill.com,0.200000003,1.299999952,pavlich job man korea president denuclearization kim pompeo trump house summit peace north korean ,1
thehill.com,-0.100000001,1.5,president stand democrats trump touted tells gop trade america veterans va ,1
thehill.com,0.400000006,4,bring president system infrastructure deteriorating service american public bipartisan trump parks overnight bill needed funds national park ,1
washingtontimes.com,0.200000003,2,reform support obamacare likes deb ms model care health cassidygraham think senators fischer statebased plan bill states repeal ,1
foxnews.com,-0.100000001,1.899999976,president newt war reasserts world interests trumps nations trump member terrorism patriotism address gingrich sovereignty united citizens ,1
foxnews.com,0.100000001,1.299999952,newt combined obama president korea koreans war allies elites tough accomplished tougher trump beginning bush gingrich clinton north ,1
thehill.com,-0.300000012,2.5,jobs recent wage workers really pay times american wages trump better past pelosi consumer sorry ,1
washingtontimes.com,-0.300000012,1.799999952,president confirmation kavanaugh sailing court democrats flail judge supreme senate sen hearing ,1
usatoday.com,-0.200000003,2.599999905,secretary ratings sector department misleading article usa nursing private todays facilities homes veterans va ,1
washingtontimes.com,-0.100000001,1.700000048,aba bar evaluation whitehouse kavanaugh court judge supreme facts saw pattern association lauds allegiance law rating ,1
usatoday.com,0.600000024,3.099999905,prevention secretary progress treatment trump health hhs epidemic fight grants addiction working administration opioid making crisis ,1
usatoday.com,0.600000024,3.099999905,prevention secretary progress treatment trump health hhs epidemic fight grants addiction working administration opioid making crisis ,1
usatoday.com,0,2.099999905,state secretary china need world leaders work pompeo end religious freedom iran trump persecution mike persecuted ,1
usatoday.com,0,2.099999905,state secretary china need world leaders work pompeo end religious freedom iran trump persecution mike persecuted ,1
thehill.com,0,1.100000024,drugs consumers little generic mylan easier fall drug families care health trump epipen medicaid thanks administration rest ,1
wsj.com,-0.200000003,1,soon votes tax scrambling week republicans senates understand window hour senate vote healthcare ,1
thehill.com,-0.699999988,3.799999952,transcripts votes release russia charges doj 400 jeff house doctors fraud sessions million intel healthcare ,1
thehill.com,0.200000003,1.200000048,state heading visit pence vice carolina ready ahead trump virginia georgia hurricane florence south ,1
washingtontimes.com,-0.300000012,2.299999952,dead crimes washington war palestinian criminal court icc john bolton international office illegitimate officials ,1
usatoday.com,-0.100000001,2.799999952,improve programs requirements food poverty ease force work medicaid assistance trump welfare labor recipients ,1
foxnews.com,0.400000006,2.299999952,historic newt president federal judicial nation system judges court trumps trump senate nominees gingrich help prosper impact ,1
nytimes.com,0,0.400000006,killed somalia 100 military american militants mall trump islamic group airstrike officials shabab ,1
washingtontimes.com,-0.100000001,0.800000012,voters majority federal poll border view separated parents blame states say survey law united crisis ,1
washingtonpost.com,0.100000001,0.699999988,president education washington workers high students trump technicaleducation law bipartisan program legislation technical signs bill states ,1
thehill.com,0.100000001,1,president korea embarks message packs visit united military options trump punch tour asia pacific north ,1
foxnews.com,0,0.400000006,right president rluipa federal worship public trump religious knows sessions policy freedom justice general orthodox preference ,1
foxnews.com,0,0.400000006,soon president major korea korean agreement kim trump reveals meeting leader trade elsissi signs possible north south ,1
thehill.com,-0.100000001,0.899999976,reform thumbs kavanaugh sentencing trump pivotal house senate prison bill white fbi gives think meeting ,1
washingtontimes.com,-0.100000001,0.699999988,ice voters majority president poll policies immigration movement agency republicans democrats americas ,1
washingtontimes.com,-0.100000001,0.699999988,ice voters majority president poll policies immigration movement agency republicans democrats americas ,1
usatoday.com,0,2.900000095,heres fuels fires timber firefighters forest unstoppable wildfires forests management prevented national park ,1
nytimes.com,-0.100000001,2.299999952,online political challenge diversity fbers engineer facebook mr unite post liberal dozens culture group went intolerant ,1
nytimes.com,-0.100000001,2.299999952,online political challenge diversity fbers engineer facebook mr unite post liberal dozens culture group went intolerant ,1
usatoday.com,-0.200000003,2.099999905,president programs agriculture trade farmers usda tariffs retaliatory american trump response stands ,1
usatoday.com,-0.200000003,2.099999905,president programs agriculture trade farmers usda tariffs retaliatory american trump response stands ,1
foxnews.com,0.200000003,1.100000024,mexico major countries trade china workers replaces triumphs american trumps trump usa nafta yuge deal win ,1
foxnews.com,0.200000003,1.100000024,mexico major countries trade china workers replaces triumphs american trumps trump usa nafta yuge deal win ,1
foxnews.com,-0.200000003,2.200000048,washington kavanaugh hit baseball times brett tickets court pick supreme misses draw house pieces white mockery published medias nominee ,1
foxnews.com,-0.200000003,2.200000048,washington kavanaugh hit baseball times brett tickets court pick supreme misses draw house pieces white mockery published medias nominee ,1
usatoday.com,0,0.5,president medal airman widow chapman honor force chapmans trump john donald fallen awards ,1
washingtontimes.com,-0.100000001,0.899999976,president defense billion pay military mr measure troop trump ndaa rep rebuilds policy donald troops signs boosts ,1
washingtontimes.com,-0.100000001,0.899999976,president defense billion pay military mr measure troop trump ndaa rep rebuilds policy donald troops signs boosts ,1
nytimes.com,-0.100000001,1.600000024,pacers bullying prevention mrs michigan middle schoolers kindness ms urges students trump choose aware melania white lady ,1
washingtontimes.com,-0.400000006,1.899999976,order border visit surprise parents illegal families judge makes trump children gee melania texas detention facility policy ,1
washingtontimes.com,-0.5,2.900000095,study immigrant finds substantially immigration yale numbers census population illegal larger number million professors estimates previous immigrants ,1
foxnews.com,0,0.400000006,started president war chinese china companies tariffs american trumps trump end trade trying ,1
usatoday.com,-0.300000012,3,president agriculture protect farmers chinas china american tariffs trump retaliation trade stop ,1
foxnews.com,-0.300000012,2.200000048,nuclear irans president reinstates horrible deal united administration trump iran official slams business sanctions states ,1
foxnews.com,-0.300000012,2.200000048,nuclear irans president reinstates horrible deal united administration trump iran official slams business sanctions states ,1
washingtontimes.com,0,0.300000012,nuclear korea president united mr states iran deal sanctions north leverage ,1
wsj.com,-0.200000003,1,jobs wage week wont work unemployment theyre warren working americans does ,1
washingtontimes.com,0,0.800000012,president trumps nowruz trump iran iranian white message administration islamic regime ,1
nytimes.com,0.5,2.900000095,help vision opinion world g20 nations trump terrorism abroad america women values united states ,1
foxnews.com,0.200000003,1.399999976,programs school merge college graduates high sense idea departments apprenticeships trumps lot makes students schools average labor education jobs ,1
thehill.com,-0.100000001,0.899999976,obama president russia hillary tougher 18 russian trump months gop individuals administration sanctions ,1
washingtontimes.com,0.100000001,1.5,sales mr japan shinzo trump abe better agree trade deal redo meeting united ,1
washingtontimes.com,0.100000001,1.5,sales mr japan shinzo trump abe better agree trade deal redo meeting united ,1
wsj.com,0,0.5,share bluecollar suffering stubborn work soft shackles wrote taliban worker stewing happy ,1
wsj.com,-0.100000001,1.100000024,majority bluecollar workers work american say better good agree happy survey jobs ,1
thehill.com,-0.100000001,1.5,president stand democrats trump touted tells gop trade america veterans va ,1
thehill.com,0.300000012,1.899999976,training raja gap passes legislation house technical techfocused students bill career skills education ,1
usatoday.com,0.200000003,1.5,obama state energy coal clean seat wyoming drivers epa power administration plan puts states ,1
foxnews.com,0,0.899999976,juncker union european energy concessions tariffs imports trump announces think eu trade soybeans officials ,1
foxnews.com,0,0.899999976,juncker union european energy concessions tariffs imports trump announces think eu trade soybeans officials ,1
washingtontimes.com,0,1,voters confirmation poll kavanaugh favors brett republicans court supreme judge say democrats vote survey ,1
washingtontimes.com,0,1,voters confirmation poll kavanaugh favors brett republicans court supreme judge say democrats vote survey ,1
nytimes.com,0.100000001,0.699999988,views washington kavanaugh yale professor brett best evenhanded court supreme hair students great wrote weaknessesover class georgetown law seen ,1
foxnews.com,-0.100000001,1.799999952,job let overseas thats tax workers dont companies jim trumps old code rep worked dc establishment cuts renacci jobs ,1
foxnews.com,-0.100000001,1.799999952,job let overseas thats tax workers dont companies jim trumps old code rep worked dc establishment cuts renacci jobs ,1
thehill.com,-0.100000001,2,safeguard trusted understands amendment kavanaugh washington v court rights judge trump religious law ,1
washingtontimes.com,0.100000001,1.200000048,confirmation criticisms kavanaugh secretary democrats judge process transparency supreme court documents house white document justice absurd making ,1
washingtonpost.com,0,0.400000006,kavanaugh kavanaughs chances told brett settled court supreme collins better getting abortion looking sen law ,1
usatoday.com,-0.200000003,1.299999952,property share chinese ip china technology intellectual national american chinas firms trump trade official stop united states forcing ,1
washingtontimes.com,0.200000003,1.399999976,sanders applauds billion secretary survival mattis afford military pentagons james white welcomed america deal spending ,1
foxnews.com,-0.100000001,1.299999952,america president standing fair american change treatment trump summit taxpayer trade nato united states ,1
thehill.com,-0.100000001,1,president little tough military wants question gives trump wild alliance shake nato saying love trying buck ,1
wsj.com,-0.300000012,2.200000048,rising ya tax high times remarkable confidence worse wages reported americans reminded ,1
wsj.com,-0.300000012,2.200000048,rising ya tax high times remarkable confidence worse wages reported americans reminded ,1
nbcnews.com,0,1.799999952,cia president target pledges gina entering director intelligence recent mcconnell opioids haspel officers officer north ,1
washingtontimes.com,-0.300000012,2.200000048,chance federal gets kates immigration congress steinle illegal san mr legislation trump kate steinles lawsuit pass victims law ,1
washingtontimes.com,-0.200000003,2,consumers took vehicle grabs cafe prices vehicles wheel trump average standards administration increase higher ,1
thehill.com,0.100000001,1.5,president truly trade china biggest tariffs american protectionist trump free market bring ,1
thehill.com,-0.200000003,1.100000024,rollback cbo fantasy health uninsured plans insurance million obamacare integrity americans scores wrong ,1
washingtontimes.com,0.100000001,1.100000024,takehome districts taxpayers save tax pay nationwide average money cut district increase 2018 ,1
thehill.com,0,2.099999905,president boom recent regulations trump ignites street small optimism businesses business owners ,1
washingtontimes.com,0,0.5,pressure korea offers resolve peninsula denuclearization leadership trumps mr kim south trump ready military hope north korean ,1
thehill.com,0,0.699999988,consumers sales tax week credit feel american better street rate small thanks sentiment cuts consumer ,1
washingtontimes.com,0,0.699999988,tasks review outbreak biological ongoing biodefense mr threats threat azar trump hhs donald security look weapons ,1
