,Trump?,Publisher,Score,Higher Than 0,Magnitude,Together,Keywords
226,1,washingtontimes.com,-0.100000002,0,0.699999988,-0.07,proof steele press intelligence dossier russian shows democrat mr campaign trump page collusion clinton gossip
227,1,thehill.com,0.200000003,1,1.600000024,0.32000001,dems business tax cuts country blue economic democrats shows torpedo soaring wave midterms optimism small bill survey higher
228,1,nytimes.com,0.100000002,1,1.100000024,0.110000004,terrorist riyadh financing united targets mr trip trump treasury round saudi sanctions
229,1,washingtonpost.com,-0.300000012,0,1.700000048,-0.510000035,federal declares states emergency public trump treatment epidemic health opioid crisis
230,1,washingtonpost.com,-0.300000012,0,1.700000048,-0.510000035,federal declares states emergency public trump treatment epidemic health opioid crisis
231,1,washingtonpost.com,0,0,0.300000012,0,falsely washington tax taxes families democrats households workingclass raise senate average gop million increase 794 plan post
232,1,washingtonpost.com,0,0,0.300000012,0,falsely washington tax taxes families democrats households workingclass raise senate average gop million increase 794 plan post
233,1,washingtontimes.com,0,0,1,0,designated enforcement dojs drug mr force crime organized sessions justice task laws agencies ms13 priority
234,1,thehill.com,0,0,0.800000012,0,president reform board accomplishments long tax energy illegal trumps american trump list add america wrong
235,1,washingtontimes.com,0,0,0.400000006,0,crucial set tax republicans republican trumps passes step senate trillion budget gop vote spending blueprint overhaul
236,1,usatoday.com,-0.200000003,0,1.200000048,-0.240000013,job labor irma fall employers lowest 44 unemployment claims 222000 number hiring jobs
237,1,thehill.com,0.100000002,1,1.5,0.150000002,affordable right exchange businesses employers care alternatives trump health plans insurance obamacare administration market expanding
238,1,thehill.com,0.100000002,1,1.399999976,0.14,voters reform deliver tax growth taxes economic trumps american vote christmas trump senate gop cut plan
239,1,washingtontimes.com,0,0,1.600000024,0,flee federal cities lawabiding population editorial prompt york sessions city chicago laws sanctuary law jurisdictions
240,1,foxnews.com,-0.100000002,0,1.399999976,-0.14,right newt president obama missile trumps dictatorship iran policy iranian jcpoa gingrich america iranians united death
241,1,usatoday.com,0.100000002,1,1.299999952,0.129999997,president irans deal sanctions play smart agreement trump motivate iran jcpoa nuclear chess mullahs does
242,1,thehill.com,-0.100000002,0,0.600000024,-0.060000003,obama president jobs unemployment trump better rate percentage thriving working bls labor market survey far
243,1,thehill.com,-0.100000002,0,0.600000024,-0.060000003,winning sending return deported immigration countries battle states american trump recalcitrant citizens criminals released
244,1,thehill.com,0,0,1.299999952,0,right president notches gains promises trumps trump religious social house white administration conservatives
245,1,foxnews.com,0.100000002,1,2,0.200000003,president hispanic recent economic trump despite white small hispanics tangible
246,1,washingtonpost.com,0,0,0.300000012,0,middle israel gamechanger palestinian uae gaza trumps east prince trump peace arab saudi
247,1,foxnews.com,-0.300000012,0,2.5,-0.75000003,president macron prime ratings elite wont minister media approval trumps trump tell
248,1,foxnews.com,0,0,0.100000002,0,took second pennsylvania company coal corsa trumps workingclass trump industry office open
249,1,washingtontimes.com,-0.200000003,0,1.100000024,-0.220000008,maduro president venezuela imposes mr venezuelan financial trump dictatorship security donald sanctions officials
250,1,thehill.com,0.200000003,1,1.200000048,0.240000013,views opinion growth thank economic economys reason trump economy quarter election businesses spending
251,1,washingtontimes.com,-0.300000012,0,2.099999905,-0.629999996,job obama restore training work trump moves welfare donald requirement waiver policy administration law states
252,1,foxnews.com,0.100000002,1,1,0.100000002,president reform act failure job tax status minority congress republicans american economic come gop things 2019 mean
253,1,foxnews.com,0.100000002,1,0.800000012,0.080000002,sanders recovery president surveys secretary harvey trip trump calls damage better texas christi think way
254,1,washingtontimes.com,0,0,1.799999952,0,president federal storm rescuing editorial good trump walking hurricane things wake houston politics
255,1,washingtontimes.com,-0.100000002,0,0.699999988,-0.07,president foreign workers steel american trump protected industry security trade competition national thousands
256,1,washingtontimes.com,0,0,1.700000048,0,border center wall congress democrats trumps editorial obstructing trump senate environmental spending
257,1,usatoday.com,-0.100000002,0,0.699999988,-0.07,america president undo terrorist pence strategy trumps american trump failures past security donald mike forces taliban pakistan afghanistan
258,1,thehill.com,-0.100000002,0,0.899999976,-0.089999999,mexico major surplus needs wage economic deficit wages tweaks goods small nafta trade overhaul
259,1,thehill.com,0,0,2.099999905,0,measures mat medicationassisted pitches azar treatment trump remarks health hhs expand epidemic chief addiction aimed opioid
260,1,foxnews.com,-0.200000003,0,1.100000024,-0.220000008,president planes billion boeing force trump strikes air white costs official deal
261,1,thehill.com,0,0,0.5,0,lng energy trumps nations natural centerpiece trump wave power terminal plan exports gas
262,1,usatoday.com,0.200000003,1,1.399999976,0.279999999,consumers strong index board 2000 rises highest confidence economy level store volatility consumer conference
263,1,nytimes.com,0,0,1.600000024,0,right faction antifa set rightwing literally movement dangerous philadelphia leftwing violence fight white grows street far
264,1,washingtonexaminer.com,0.200000003,1,1.799999952,0.359999996,president mayor true skill period 911 trump house rudy white giuliani warrior victims pays tribute tweeted
265,1,thehill.com,0.200000003,1,1.700000048,0.340000015,president support overwhelmingly respectful kavanaugh pence kavanaughs democrats confirmed judge senate united states
266,1,cnn.com,-0.100000002,0,0.600000024,-0.060000003,hide aftermath cities 74 suffering harvey caption photos texas hurricane flooded slams houston business open
267,1,washingtonexaminer.com,0.100000002,1,2.400000095,0.240000013,express employment surveyed poll bluecollar workers high life american work vast survey satisfaction direction optimistic career
268,1,washingtonexaminer.com,0.100000002,1,2.400000095,0.240000013,express employment surveyed poll bluecollar workers high life american work vast survey satisfaction direction optimistic career
269,1,washingtonexaminer.com,-0.100000002,0,2,-0.200000003,order president rule family act immigration congress families trumps trump respects executive administration law separation
270,1,washingtonexaminer.com,-0.200000003,0,1.200000048,-0.240000013,president booming set onetwo pence tax american unemployment trump punch economy combine rate record administration
271,1,washingtonexaminer.com,0,0,0.699999988,0,committee president confirmation kavanaugh kavanaughs cynicism confirm brett democrats supreme court say documents senate democratic hearings record
272,1,washingtonexaminer.com,0.100000002,1,2,0.200000003,winning 2016 tax big families economic workingclass unemployment trump rate 2017 jobs
273,1,washingtonexaminer.com,-0.100000002,0,1.299999952,-0.129999997,support issue need latinos good trump important especially prison gop policy likely justice bill incarcerated
274,1,washingtonexaminer.com,-0.200000003,0,1.200000048,-0.240000013,order ruling family settlement illegal families court trump children detention executive allowing signed signs joint
275,1,washingtonexaminer.com,-0.200000003,0,1.700000048,-0.340000015,secret nikki kerrys haley state talks secretary antiamerican meetings american john trump kerry iran administration stop
276,1,washingtonexaminer.com,0.300000012,1,1.5,0.450000018,federal prevent electricity trucking rules relaxes shortages administration emergency truck trump hurricane waiver tankers help fuel utility transportation
277,1,washingtonexaminer.com,0,0,0.400000006,0,regs regulatory billion rule report war regulations week congress rules costs worth trump joins paperwork million cuts repeal
278,1,washingtonexaminer.com,-0.200000003,0,1.100000024,-0.220000008,vaughan iraq state administrations half countries big nations trump recalcitrant number refuse cut administration win illegals
279,1,nbcnews.com,0.100000002,1,2.700000048,0.270000009,olympics stronger team young play student prove ivanka trump backgrounds students youth children kids participation working america usa higher
280,1,washingtonexaminer.com,0,0,0.300000012,0,president korea ends power world patience american trump decades summit strategic policy peace failed north
281,1,washingtonexaminer.com,-0.100000002,0,2.599999905,-0.259999994,flight marks president shanksville washington sept piece secretary buried world heart spirit trump memorial anniversary 11 americas grounds terror
282,1,washingtonexaminer.com,0.300000012,1,1.899999976,0.570000016,fueling sources future worlds energy world states american natural security fuel united gas
283,1,washingtonexaminer.com,-0.200000003,0,1.200000048,-0.240000013,gag clauses passed drug prohibit end legislation senate bill healthcare pharmacy advances
284,1,washingtonexaminer.com,0.400000006,1,2.400000095,0.960000053,crazy rule policies war emissions energy coal democrats trumps clean american regulation power climate driving
285,1,washingtonexaminer.com,0.100000002,1,0.600000024,0.060000003,job training major president workers companies american workforce students sign house trump smith white pledge train plans
286,1,washingtonexaminer.com,0,0,1.5,0,website skills programs apprenticeships workers department push apprenticeship workforce trump promote help labor education boosts
287,1,washingtonexaminer.com,0.300000012,1,1.700000048,0.510000035,political faculty kavanaugh alumni yale brett court supreme judge students letter law
288,1,washingtonexaminer.com,-0.300000012,0,1.700000048,-0.510000035,administrations second amgen secretary freezes drug prices price trump quarter credits recently
289,1,washingtonpost.com,-0.200000003,0,1.200000048,-0.240000013,family freed 5year ordeal boyle pakistani american hostage woman husband children taliban coleman officials pakistan united canadian afghanistan
290,1,washingtonexaminer.com,0,0,1.5,0,obama korea world trumps trump deals table iran obamas summit secretive deal transparent north
291,1,washingtonexaminer.com,0,0,0.699999988,0,married president takehome family districts tax save congressional benefits 44697 trump average increased cut 2018
292,1,washingtonexaminer.com,0.100000002,1,1.399999976,0.14,carter reform act washington tax best companies rep come georgia employees buddy cuts hours jobs
293,1,washingtonexaminer.com,0,0,0.800000012,0,46 support korea jumps trumps approval kim trump statement summit joint rating north korean
294,1,washingtonexaminer.com,0.100000002,1,0.800000012,0.080000002,president tradewar european tariffs american natural trump trade win soybeans gas jobs
295,1,washingtonexaminer.com,0,0,3.299999952,0,82 reach way whites pew american say believe achieving achieved dream
296,1,washingtonexaminer.com,0.100000002,1,2.5,0.250000004,poll hits country high satisfied republicans 12year trumps rate low satisfaction direction korean
297,1,washingtonexaminer.com,-0.600000024,0,3,-1.800000072,migrants family posing seven border 301 told sector nielsen arrived minors past months fraud dhs units kirstjen
298,1,washingtonexaminer.com,0,0,0.699999988,0,elections president meddling prevent 2020 intelligence told russian midterm attempts cycle trump security election pervasive warn national officials
299,1,washingtonexaminer.com,0.100000002,1,1,0.100000002,future boom workplace workers times toalso blue feel 67 worried white survey wanted collar 72 happy optimistic
300,1,washingtonexaminer.com,0.200000003,1,1,0.200000003,oak sapling tree thank shape presidential trump house white melania summit descendants eisenhower lady plants
301,1,washingtonexaminer.com,0.200000003,1,1,0.200000003,oak sapling tree thank shape presidential trump house white melania summit descendants eisenhower lady plants
302,1,washingtonexaminer.com,-0.100000002,0,1.799999952,-0.179999998,rule obamacare skinny month families trumps trump plans insurance shortterm health help healthcare plan millions
303,1,washingtonexaminer.com,-0.100000002,0,1.799999952,-0.179999998,rule obamacare skinny month families trumps trump plans insurance shortterm health help healthcare plan millions
304,1,washingtonexaminer.com,0.100000002,1,2.799999952,0.279999999,major rule obamacare coverage cost young victory families services trumps pay health plans shortterm insurance working plan
305,1,washingtonexaminer.com,0.100000002,1,2.799999952,0.279999999,major rule obamacare coverage cost young victory families services trumps pay health plans shortterm insurance working plan
306,1,washingtonexaminer.com,0,0,0.600000024,0,ice sanders trawniki lied deported deportation deports house past nazi white guard palij labor united states camp
307,1,washingtonexaminer.com,0,0,0.600000024,0,ice sanders trawniki lied deported deportation deports house past nazi white guard palij labor united states camp
308,1,washingtonexaminer.com,0,0,0.800000012,0,confirmation surveys kavanaugh brett increasingly court confirmed supreme trumps senate quinnipiac trend americans
309,1,washingtonexaminer.com,0.100000002,1,1.5,0.150000002,pace double regulatory target report savings regulations services department trump million record cut agencies
310,1,washingtonexaminer.com,0.100000002,1,1.5,0.150000002,pace double regulatory target report savings regulations services department trump million record cut agencies
311,1,cnn.com,0.200000003,1,2,0.400000006,affordable option opinion obamacare coverage need azar plans shortterm insurance proposal health needed americans
312,1,washingtonexaminer.com,0.200000003,1,1.299999952,0.259999994,mexico president workers work american agreement trump showing deals trade deal united states
313,1,washingtonexaminer.com,0,0,0.5,0,historic president hits report growth touts economic 41 trump turnaround rate think numbers trade america gdp
314,1,washingtonexaminer.com,0.300000012,1,2,0.600000024,crucial actions restore smelter production workers protect tariffs trumps american industry aluminum national jobs
315,1,washingtonexaminer.com,0.300000012,1,2,0.600000024,crucial actions restore smelter production workers protect tariffs trumps american industry aluminum national jobs
316,1,washingtonexaminer.com,-0.100000002,0,1.100000024,-0.110000004,programs visit countries solo trip nations trump reveals international melania children york shell africa
317,1,washingtonexaminer.com,-0.100000002,0,1.100000024,-0.110000004,programs visit countries solo trip nations trump reveals international melania children york shell africa
318,1,washingtonexaminer.com,0.100000002,1,1.200000048,0.120000007,obama exceeds president boom reagan economic trumps approval handling economy trump bush average trade rating clinton
319,1,washingtonexaminer.com,-0.100000002,0,2.599999905,-0.259999994,healthcare manufacturing lower innovation drug foreign prices price controls deals importation costs trade administration medicines arent
320,1,washingtonexaminer.com,-0.100000002,0,2.599999905,-0.259999994,healthcare manufacturing lower innovation drug foreign prices price controls deals importation costs trade administration medicines arent
321,1,washingtonexaminer.com,0,0,1.5,0,right requires border rules live community borders society illegal democracy policy
322,1,washingtonexaminer.com,-0.100000002,0,1.200000048,-0.120000007,obama deportation immigration united illegal orders 1350 fear claims data credible asylum jump sham states immigrants
323,1,washingtonpost.com,0,0,0.699999988,0,weeks return miracles really congress steve happen capitol chamber work scalises scalise rep house returns wounded way shot
324,1,washingtonexaminer.com,-0.5,0,2.700000048,-1.350000024,voters obama poll situation zogby doing emerson feel trumps worse trump better financial financially
325,1,washingtonexaminer.com,-0.100000002,0,1.799999952,-0.179999998,consumers coverage administrations victory reforms health trump plans shortterm insurance million working small healthcare americans
326,1,washingtonexaminer.com,0,0,2,0,ice lists cities dont philadelphia illegal francisco crime theyre worst nyc chicago city chief york sanctuary san talk
327,1,washingtonexaminer.com,0.200000003,1,1.399999976,0.279999999,study adults finds beneficiaries programs requirements food report dont stamp work house safetynet white welfare workingage
328,1,washingtonexaminer.com,0.100000002,1,1.299999952,0.129999997,obama president boom reagan tax credit economic work wand trump economy adviser magic
329,1,washingtonexaminer.com,0,0,1.100000024,0,resistance reform tax estes congress ron results code house rep ryan todays americans businesses special blueprint
330,1,washingtonexaminer.com,-0.400000006,0,2.200000048,-0.880000032,ice immigrant view fox democrats pushing arrogance calls think intersection ignorance kellyanne conway abolish youre
331,1,washingtonexaminer.com,0,0,2.299999952,0,job second hires thats workers rise rose highest sign level labor 17 seen jobs
332,1,washingtonexaminer.com,0,0,0.200000003,0,result korea identified kim soldiers trump remains provided troop summit identifies north korean
333,1,washingtonexaminer.com,0.400000006,1,2.299999952,0.919999995,obama rule war ends coal administration american clean trump scalise rep obamas power steve plan energy jobs
334,1,washingtonexaminer.com,-0.300000012,0,2.599999905,-0.780000002,existential bridenstine protect threat force banking grid assets space gps nasa needed way energy
335,1,washingtonexaminer.com,0.100000002,1,1.700000048,0.170000007,president reform press bonus tax 100 1000 victory giving companies employees company tsunami trump bonuses building bank
336,1,washingtonexaminer.com,-0.100000002,0,1.100000024,-0.110000004,support family idea work ivanka paid trump forward steps senate leave social security policy proposal plan
337,1,washingtonexaminer.com,0.200000003,1,1.899999976,0.380000001,judicial judges kavanaugh constitution hatch court supreme judge heaven powers orrin role earth text sen law lift
338,1,washingtonexaminer.com,0.100000002,1,2,0.200000003,america right federal baby production energy oil world trump help yes drill recently
339,1,washingtonexaminer.com,0.200000003,1,1.799999952,0.359999996,president ask im tax savings crumbs 1000 democrats cookies bonuses extra working employees americans arent
340,1,washingtonexaminer.com,0.100000002,1,0.800000012,0.080000002,president weeks sets middle washington pence later vice leaders east trip trump dates tour month traveling
341,1,washingtonexaminer.com,-0.100000002,0,0.800000012,-0.080000002,order obamacare access state know need trumps plans association executive insurance health associations states
342,1,washingtonexaminer.com,0,0,1.399999976,0,proof state washington tax growth need economic taxes fiscal promote look dakota texas north cuts states
343,1,washingtonexaminer.com,0,0,0.600000024,0,president taking state washington ricketts governors govern change trump epa gov pete administration helping states
344,1,washingtonexaminer.com,0,0,0.100000002,0,lawmakers reform washington tax coming week say end house budget pass plan released
345,1,washingtonexaminer.com,0,0,0.400000006,0,haley korea nikki deep regime united world states cut nuclear sanctions north korean
346,1,washingtonexaminer.com,0,0,0.699999988,0,gets business whacker mowing thank mow work weed letter trump house giaccio personal white lawn mower frank wish
347,1,washingtonexaminer.com,-0.200000003,0,2,-0.400000006,local obama federal state spending stimulus seeks infrastructure democrats trump house white avoid administration trap
348,1,nbcnews.com,0.200000003,1,1.299999952,0.259999994,unveils massive tax told republicans taxes trump house gop going cut plan bill deduction
349,1,washingtontimes.com,0,0,0.699999988,0,tax income taxes reason trumps senates need christmas house donald gift america americans plan bill
350,1,washingtonexaminer.com,-0.600000024,0,3,-1.800000072,treasury 300 washington books regulations taxpayers tax targeted system proposed trumps wipes irs 298
351,1,washingtonexaminer.com,0,0,0.200000003,0,regs regulatory killed washington savings goldbeck goal trump old promise kept saved million 645 budget congressional cuts
352,1,washingtonexaminer.com,-0.300000012,0,1.600000024,-0.480000026,local billion 8075 state federal immigration 135 cost taxpayers illegal 25000 ny costs taxes average record
353,1,washingtonexaminer.com,-0.100000002,0,0.699999988,-0.07,finally act waived week administration good trump jones house white fuel rico puerto law
354,1,washingtonexaminer.com,0,0,1.299999952,0,right president state tax cuts congress taxes cookies cookie small million dear cut businesses business
355,1,washingtonexaminer.com,0,0,0.699999988,0,vows vision human council pence vowed national great trump space program mike americas strategic exploration
356,1,washingtonexaminer.com,-0.200000003,0,1.899999976,-0.380000001,ice enforcement border 92 immigration criminal arrests trump security numbers 83 gang surge jump ms13 illegals
357,1,washingtonexaminer.com,-0.5,0,2.799999952,-1.399999976,ice president charges criminal 90 arrests pew records trump past increase pending noncriminal convictions
358,1,washingtonexaminer.com,0.100000002,1,1.299999952,0.129999997,help volunteering need harvey trump wrote melania hurricane texas victims season visited lady
359,1,washingtonexaminer.com,0.300000012,1,1.700000048,0.510000035,terrorist destruction united week coordinate department using creates policy dhs office mass nuclear weapons states
360,1,washingtonexaminer.com,0,0,1.200000048,0,president pence vice touts cpac promises kept trump house white mike conservative rolling national
361,1,washingtonexaminer.com,0,0,2.200000048,0,act land monuments monument national grand public trump utah staircase announces antiquities shrink ears bears
362,1,washingtonexaminer.com,0,0,0.5,0,tape regulatory boom washington 378 savings rules comes substantive saves trump delays million billions deregulation
363,1,washingtonexaminer.com,0.200000003,1,1.5,0.300000005,job reform president business tax cuts need wages boon africanamerican rate economy gop businesses creators jobs
364,1,washingtonexaminer.com,0.100000002,1,1.5,0.150000002,iraq nurtured president prevent 20 mattis military trumps american process iran policy obamas peace forces syria plan blunder isis
365,1,washingtonexaminer.com,0,0,1,0,reform overseas tax pay taxes profits democrats rate welfare cut corporate business jobs
366,1,washingtonexaminer.com,0.200000003,1,1,0.200000003,reform tax congress ready need work trump economy americans working gop thanks millennials businesses cuts
367,1,washingtonexaminer.com,-0.200000003,0,1.899999976,-0.380000001,oil companies legal trump settle important step environmental industry ending firms administration law sue gas
368,1,washingtonexaminer.com,0.200000003,1,2.299999952,0.459999997,obama plants clean repealing benefit facilities existing epa standards power americans plan repeal
369,1,washingtonexaminer.com,-0.100000002,0,1.299999952,-0.129999997,study recent system tax boost workers income provide household wages house rate white hassett cut corporate huge
370,1,washingtonexaminer.com,-0.100000002,0,0.800000012,-0.080000002,plan reform family tax boost taxes families claim trump raise earnings 4000 gop corporate
371,1,washingtonexaminer.com,0,0,2.200000048,0,tape regulatory relief federal administrations efforts regulations missing media trumps trump muchneeded regulation red
372,1,washingtonexaminer.com,-0.200000003,0,1.5,-0.300000005,state leaving exchanges aetna exchange company medicaid exits insurers participation obamacare contract
373,1,washingtonexaminer.com,0.100000002,1,0.899999976,0.089999999,strong plunge labor mark report workers week unemployment claims rate low decades jobless 222000 remain secondlowest
374,1,washingtonexaminer.com,0,0,0.699999988,0,president border yuma immigration trump house station white security policy tour homeland patrol arizona
375,1,washingtonexaminer.com,0,0,0.899999976,0,president school tax governors proud economic trump safety think white tells annual meeting agenda
376,1,washingtonexaminer.com,0.100000002,1,0.699999988,0.07,order federal reagan administration heritage trumps trump policy executive 2017 faster foundation agenda 64
377,1,washingtonexaminer.com,0,0,1.200000048,0,korea nikki haley chalk ballistic china victory military trump security donald missile nuclear sanctions north
378,1,washingtonexaminer.com,0.100000002,1,1.200000048,0.120000007,grahams yankee rotunda stadium washington rev life capitol honors extraordinary trump senate ryan graham billy
379,1,washingtonexaminer.com,0.200000003,1,1,0.200000003,follows president training offer track skilled workers trade lead trumps workforce lowes program rebuild trades announces unique
380,1,washingtontimes.com,-0.100000002,0,0.899999976,-0.089999999,horrible talks usmexico mr tariffs wont canada trump deals trade deal straightening chapter
381,1,washingtonexaminer.com,0.300000012,1,3.200000048,0.960000053,education programs billion interests reading ahead trumps student students trump cclc budget program administration puts special
382,1,washingtontimes.com,0.100000002,1,0.699999988,0.07,obama left policies workers companies mr democrats american economic walmart trump trumps smirk bring jobs
383,1,washingtonexaminer.com,0.100000002,1,0.800000012,0.080000002,billion 3m tax best growth infrastructure economic start expansion believes company work come thulin bellwether
384,1,washingtonexaminer.com,0,0,3.200000048,0,ice enforcement readies cities immigration targets illegal jails trump agents 80 chief crackdown sanctuary jump national homan
385,1,washingtonexaminer.com,0,0,1.100000024,0,heres surveyed examiner washington serve poll openly military good say transgender policy ban polls
386,1,washingtonexaminer.com,0,0,0.300000012,0,regulatory obama 16 regulations rules imposed goal kills trump months 2for1 office crushing cut administration
387,1,washingtonexaminer.com,0,0,1.100000024,0,governments president federal tech efforts washington technology modernizes trump white upgrading free internet open
388,1,nbcnews.com,0.100000002,1,0.699999988,0.07,president federal efforts told thank trump heard juan hurricane rico puerto san ricans yous
389,1,washingtonexaminer.com,0,0,0.5,0,biggs right reform package booming future tax told media andy havent economy rep important inflation prosperous
390,1,washingtonexaminer.com,0,0,0.800000012,0,voters right support russia 18 results supporters trump house york georgia tell vote strategist ga06 byron
391,1,washingtonexaminer.com,0.100000002,1,1.100000024,0.110000004,committee local suspicious enforcement school efforts boost safety creates security awareness dhs working law officials
392,1,washingtonexaminer.com,0.300000012,1,2,0.600000024,cia tom understands gina director threats world choice tillerson pompeo diplomat cotton security mike haspel excellent national
393,1,washingtonexaminer.com,0.100000002,1,0.800000012,0.080000002,hes president mulvaney training offers federal washington 106000 ideas workforce public trump good function cut listening charge waste
394,1,washingtonexaminer.com,0.100000002,1,1.100000024,0.110000004,cia gina director risks intelligence operations choice pompeo great trump willingness mike haspel career
395,1,washingtonexaminer.com,-0.400000006,0,2.200000048,-0.880000032,43year weeks fall week benefits lowest unemployment claims low level reported numbers number beneficiary
396,1,washingtonexaminer.com,0,0,1.600000024,0,border immigration secretary week nielsen transnational trumps takes chief security texas dhs terrorists homeland battle kirstjen
397,1,washingtonexaminer.com,0,0,1,0,requirements countries campaign overstay visas trump global combat security rolls understand vwp program administration homeland recipients
398,1,washingtonexaminer.com,0.200000003,1,1.200000048,0.240000013,left act middle tax country benefits taxes families legislation bill class deduction americans plan cuts wrong jobs
399,1,washingtonexaminer.com,0.100000002,1,1.700000048,0.170000007,staff way agency start reforming good care private patients trump administration veterans va fired
400,1,washingtonexaminer.com,0,0,0.400000006,0,examiner thats rick technology coal national aim lot perry going domination way plant energy
401,1,washingtonexaminer.com,0,0,0.400000006,0,concerns prosperity tax action republican network outside house gop groups class group conservative rally bill 40
402,1,washingtonexaminer.com,0,0,1,0,mexico drive motor business way tax lower fiat chrysler rate city money corporate cuts
403,1,washingtonexaminer.com,-0.100000002,0,1.299999952,-0.129999997,protection reserve taxpayers bureau agency seeks letter financial quarter million chief funds fund yellen win consumer
404,1,washingtonexaminer.com,0,0,2,0,suggest drop president 45 seasonal lowest unemployment nearly claims low level sign jobless number
405,1,washingtonexaminer.com,0.400000006,1,2.200000048,0.880000032,defense greater secretary foreign realist mattis allies jim strategy win americas spending modernization
406,1,washingtonexaminer.com,0,0,1.299999952,0,president policies tax cuts planned trump economy small gop favor bill businesses business survey owners
407,1,washingtonexaminer.com,0.400000006,1,2,0.800000012,reform washington tax workers companies benefits trump bonuses 525 250 500 employees offering
408,1,washingtonexaminer.com,0.100000002,1,1.700000048,0.170000007,president davos system countries united world leaders trump trade america business open states
409,1,washingtonexaminer.com,0,0,0.100000002,0,plan reform washington tax positive soars infrastructure say firms biz benefiting optimism outlook 79 bill hire ubs increased
410,1,washingtonexaminer.com,-0.100000002,0,0.699999988,-0.07,president dismisses bonus washington tax crumbs companies giving firms attack bonuses trump list costco wages pelosi cut pelosis
411,1,washingtonexaminer.com,-0.300000012,0,1.700000048,-0.510000035,president immigration country path enter illegal trumps trump policy democratic deal real immigrants
412,1,washingtonexaminer.com,0.5,1,2.5,1.25,significant understands state secretary intelligence allies foreign pompeo iran decades mike policy strategic
413,1,washingtonexaminer.com,0,0,0.800000012,0,index washington hits tax high positive credit economic highest measure 13year optimism roaring month market cuts outlook
414,1,washingtonexaminer.com,0.300000012,1,1.799999952,0.540000007,president goodexcellent share research 18 republicans point highest pew good economy saying excellent rating
415,1,washingtonexaminer.com,0,0,2.299999952,0,billion healthcare tax boost increase benefits wages gop cvs health employees following law
416,1,washingtonexaminer.com,0,0,1.799999952,0,prayer true open heroes long touts victory military trump breakfast founding americas christians gods national isis
417,1,washingtonexaminer.com,-0.300000012,0,3.099999905,-0.930000008,raises federal increases workers pay bennies reward rid workforce trump good worst private fat youre officials fired
418,1,washingtonexaminer.com,0.400000006,1,2.200000048,0.880000032,omnibus safer president act state school schools congress work makes betsy violence devos help law spending states
419,1,wsj.com,0.200000003,1,1.200000048,0.240000013,western poland speech defining mr world welcome trumps remarks trump white
420,1,wsj.com,0,0,0.300000012,0,moment votes stationsofthecross stillrecalcitrant week republican watershed version moderates truth obamacare unveiled bill
421,1,wsj.com,-0.300000012,0,0.699999988,-0.210000005,sending thats tax scarce stimulative 41 unemployment stocks economy rate rebounded risk routine record fell hiring
422,1,wsj.com,0,0,0.899999976,0,significant rule allow limits restrictions loosen trump proposal shortterm insurance plans health roll
423,1,wsj.com,0.100000002,1,1.100000024,0.110000004,obama fulltime bump policies workers growth income poverty incomes trumps trump million working
424,1,wsj.com,0.200000003,1,1.299999952,0.259999994,defense targeted technology chinas tariffs china trumps american ways aggression shield seeks sectors
425,1,wsj.com,-0.300000012,0,1.5,-0.450000018,seasonally applications week reached washingtonthe unemployment halfcentury end claims low volatile steadier fell layoffs
426,1,wsj.com,-0.300000012,0,1.5,-0.450000018,seasonally applications week reached washingtonthe unemployment halfcentury end claims low volatile steadier fell layoffs
427,1,wsj.com,-0.100000002,0,1.399999976,-0.14,fueleconomy continuing consumers update visit vehicle cars vehicles great trump standards administration
428,1,wsj.com,-0.300000012,0,1.899999976,-0.570000016,shops mom large thats companies fix trump pop small subject health employees businesses tuesdayobamacare laws
429,1,wsj.com,0.200000003,1,0.600000024,0.120000007,beating admit success war poverty wants economic work unfortunately hardly largely workingage white welfare america wellbeing
430,1,wsj.com,0.200000003,1,0.600000024,0.120000007,beating admit success war poverty wants economic work unfortunately hardly largely workingage white welfare america wellbeing
431,1,wsj.com,-0.100000002,0,0.699999988,-0.07,state middle waged town terrorists week wont vulnerable eastern religious telskuf christians stands help way
432,1,wsj.com,0,0,2.799999952,0,relief washington threaten possible american spirit strengthened shutdowns precedent texas alive quickly spending
433,1,wsj.com,0,0,0.300000012,0,rightcompare turns tax told week economic trumps say trump hassett cut corporate paying
434,1,wsj.com,0.100000002,1,1.200000048,0.120000007,word reports report workers work searching say working labor surge jobs
435,1,wsj.com,0,0,1.299999952,0,willing let tower dossier russian watching democrats suddenly paid trump speak senate
436,1,wsj.com,0,0,0.300000012,0,thanks fulltime jobs workers aca repealed provide salary remainsthe kill insurance lose obamacare does
437,1,wsj.com,0.200000003,1,0.899999976,0.179999998,president strong poland second union visit polishamerican unbreakable trump tripthis role words bond
438,1,wsj.com,0,0,0.400000006,0,comments bureaucracy used change nations trump takes donald officials waymr wasnt united agenda
439,1,wsj.com,0,0,1.399999976,0,corner beating state wheat valley captain turned fields corn troops america units islamic afghanistan
440,1,wsj.com,0.400000006,1,2.299999952,0.919999995,president reform investment tax cost bills economic economy corporate senate capital increase lift
441,1,wsj.com,-0.100000002,0,1.299999952,-0.129999997,reform support seven sept unwilling republicans using unpopular obamacare chance bill states
442,1,wsj.com,0,0,1.200000048,0,understandably taken reform inversion tax week seventyfive cure takes senate usbased corporate bill 510
